Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_Type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_Method
2022-09-21 21:51:12,19:57:06,30,61be7fc5-230a-43d2-8cb4-7eeb9ccc0286,Female,Tablet,Social Media,Home Appliances,our,726.0,1,22.77,36.75,7.34,Low,Debit Card
2023-10-27 20:31:48,09:06:13,5,b4fbfdc6-144c-4fe5-8175-4683d3508cd4,Female,Desktop,Guest,Books,figure,528.85,2,71.22,37.35,4.2,Medium,Cash on Delivery
2023-06-30 06:35:07,17:48:36,8,6c539435-8727-49f3-848f-1282e1fd85c7,Male,Desktop,Email,Clothing,realize,298.39,5,31.69,44.58,12.54,Medium,PayPal
2022-02-19 02:55:57,18:12:40,12,ddbf6a3a-b6ea-412a-ac31-4288058749a1,Male,Desktop,Social Media,Electronics,seat,713.53,4,193.5,12.4,17.66,Medium,Debit Card
2022-06-03 15:09:48,12:44:29,27,ea867311-841e-4bca-accf-88a5ebf211df,Female,Mobile,Email,Electronics,face,384.86,4,32.71,28.32,5.26,High,Cash on Delivery
2023-10-11 13:13:09,09:54:19,19,c76cd9bd-2a2a-447e-94fa-fe0cccbd7917,Male,Desktop,Social Media,Clothing,final,606.88,5,136.29,87.61,1.77,Medium,Cash on Delivery
2023-07-03 00:51:40,01:05:45,21,03d9f869-08bd-47ba-8de9-8ab307c69d4a,Female,Mobile,Email,Books,specific,801.98,4,129.68,77.74,18.1,Low,PayPal
2023-01-08 20:26:02,22:19:18,11,89449aa9-bdfc-4355-8a60-3479b148c680,Male,Desktop,Email,Clothing,owner,786.46,3,60.04,94.99,14.82,Medium,Debit Card
2022-08-11 09:29:02,09:23:33,6,3e08fc93-bbd6-4608-bf0f-f7562d3e886c,Female,Tablet,Guest,Home Appliances,window,927.28,5,186.9,93.03,4.94,Medium,Credit Card
2022-06-11 18:31:25,14:16:27,3,1844cb6f-0b00-4136-8df0-bb3becca2089,Female,Mobile,Email,Clothing,space,589.05,3,166.29,48.54,12.32,Medium,Cash on Delivery
2022-08-01 13:02:21,21:21:21,26,d869f49c-6699-47a1-8c47-e0fef1202861,Male,Tablet,Email,Home Appliances,air,652.15,4,188.23,48.06,17.08,Medium,Cash on Delivery
2023-09-07 08:53:50,17:55:09,9,2fefad60-5bfe-4907-8e18-350797924cfc,Female,Tablet,Email,Books,none,328.88,4,43.42,15.37,18.33,Medium,Credit Card
2023-10-27 07:00:05,13:53:40,18,337c1a95-143e-4417-b10b-044d9a918d8a,Female,Mobile,Social Media,Electronics,study,164.34,4,14.4,9.44,2.69,Medium,PayPal
2023-07-15 03:33:40,18:28:21,27,3408a70e-c676-4295-9797-775304f50132,Female,Tablet,Guest,Home Appliances,man,426.96,3,62.04,21.4,1.31,Low,PayPal
2022-03-13 20:29:28,01:12:38,27,3eebbe5b-77cc-42dc-81f2-c11e91cfaaf3,Male,Mobile,Social Media,Clothing,fire,784.03,2,77.3,149.47,10.55,Low,Credit Card
2022-11-09 19:03:08,16:31:23,20,be013506-8060-417f-b70a-9c7377568e46,Male,Desktop,Email,Clothing,across,800.45,4,34.24,69.93,5.0,Medium,Credit Card
2023-05-14 07:57:54,19:05:37,23,fae704e5-13eb-4527-a1c5-1f6dc975872a,Male,Mobile,Social Media,Home Appliances,another,880.84,5,100.32,83.41,13.54,Low,Credit Card
2023-02-19 14:48:57,11:54:24,12,a955316e-5798-4c94-a9c5-371d1116228f,Female,Mobile,Social Media,Clothing,seem,163.67,2,12.36,14.26,1.37,High,Cash on Delivery
2023-10-19 01:22:47,18:35:00,11,a50ed5a4-d6eb-4da1-ad14-c6422cf82085,Male,Tablet,Guest,Books,oil,910.54,4,131.08,46.35,13.5,High,Credit Card
2022-06-29 23:27:18,11:46:59,23,72ce704b-1d66-4bdb-ac83-9c733f64fdce,Female,Desktop,Email,Electronics,can,656.99,3,107.98,71.59,4.46,High,Cash on Delivery
2022-11-26 00:57:18,11:16:40,5,60063bd3-0258-4871-9002-5556e48657a7,Male,Desktop,Social Media,Electronics,research,610.47,2,74.09,82.01,13.05,Low,PayPal
2023-05-22 00:54:44,09:41:40,27,80134541-ccb4-4dc5-acfb-032e75cfa87f,Female,Desktop,Email,Home Appliances,he,444.36,3,32.51,88.45,14.32,Medium,Credit Card
2023-04-27 09:04:32,10:27:55,28,9d2419cd-77e6-468a-98f4-7e0bb315b637,Female,Mobile,Guest,Electronics,someone,65.75,4,13.55,1.69,4.64,Medium,Cash on Delivery
2023-10-01 11:31:05,03:38:02,30,c6445a02-41a8-43cb-a759-a8efddd0a45d,Male,Mobile,Social Media,Electronics,choice,21.62,1,3.15,1.59,7.4,Low,PayPal
2022-05-19 10:12:02,16:00:40,4,d1896aa5-a3a0-4d70-bb3b-09ebdd913c4e,Male,Tablet,Email,Clothing,cover,689.44,4,45.14,125.62,17.39,Low,Debit Card
2023-01-12 08:26:15,03:38:55,11,5eccd289-aad2-4353-9a29-2577ad430c20,Female,Tablet,Guest,Home Appliances,once,690.33,2,46.04,61.32,17.39,Medium,PayPal
2022-03-01 09:58:06,08:45:40,22,4b959752-5f50-40ab-952c-021fba821876,Female,Desktop,Email,Home Appliances,actually,222.31,2,66.56,27.07,18.05,Medium,Cash on Delivery
2023-11-24 19:28:51,13:23:52,14,75ae9eef-933c-4bf9-a795-b8b49e402a01,Male,Tablet,Guest,Home Appliances,two,919.42,5,236.91,76.46,1.29,Medium,Credit Card
2023-02-08 20:41:08,23:55:02,29,9d8d74a3-2888-456b-be35-571395709c1a,Female,Desktop,Guest,Electronics,particular,317.12,3,21.57,50.64,19.74,High,Debit Card
2023-02-01 09:43:55,15:03:59,7,c4021ea9-4195-44f9-8d5b-8b0895c8e8a3,Male,Desktop,Email,Electronics,level,116.86,5,19.44,2.19,4.38,Medium,Credit Card
2022-06-09 03:21:30,07:01:02,9,6d20967f-b19e-480e-9004-fc66eb2211d5,Male,Tablet,Social Media,Home Appliances,because,920.15,5,257.91,52.41,8.43,Medium,Cash on Delivery
2022-12-21 02:20:05,05:02:11,28,bc473fa9-71ff-4b8e-9627-6c592852e716,Female,Mobile,Email,Home Appliances,prepare,744.43,4,8.84,145.66,10.66,Low,Debit Card
2022-08-12 20:40:20,04:40:40,5,9690f806-0436-471e-9583-4fa7e6bcaf6b,Male,Mobile,Social Media,Clothing,reveal,810.82,5,67.66,27.16,2.31,Medium,Debit Card
2022-04-22 08:51:01,09:09:51,26,c6293a32-e962-4699-8897-f5dc00549be7,Female,Mobile,Email,Books,call,706.35,2,41.79,135.41,13.31,High,Cash on Delivery
2022-03-21 14:23:40,20:51:31,23,8e6307c0-11fa-4d9f-a78b-d55682f59bcb,Male,Tablet,Email,Clothing,through,442.16,5,78.28,5.88,7.88,Low,PayPal
2022-10-28 22:20:23,22:01:47,21,db863a94-b902-4f8c-b345-5d9b854f199f,Female,Desktop,Social Media,Clothing,perhaps,369.97,1,2.81,28.46,14.82,Medium,PayPal
2023-08-11 17:09:39,03:41:19,24,70a8d455-eb75-4fe6-8342-e0657f4f57e0,Female,Tablet,Email,Electronics,national,506.71,4,125.94,79.28,13.06,High,Cash on Delivery
2022-10-01 06:26:26,10:19:26,27,9d1993b0-32d4-458d-bfcb-af8d44d8c060,Male,Mobile,Guest,Clothing,build,152.65,1,3.71,7.72,8.23,Medium,Cash on Delivery
2023-01-02 06:52:40,02:37:57,7,bd4cb673-1021-46c7-be76-146b469d9e8a,Male,Mobile,Email,Clothing,prevent,45.3,2,13.5,5.11,17.39,Low,PayPal
2022-07-07 12:29:41,05:48:17,25,64559172-6dfd-4f3b-a8ac-cd9c86400f22,Female,Tablet,Social Media,Home Appliances,century,320.99,1,35.72,39.56,11.12,Low,Credit Card
2023-10-01 23:28:43,18:53:01,24,6a24b6f7-8687-426a-b62f-95a53227fbc2,Female,Mobile,Email,Home Appliances,item,556.89,5,77.15,73.75,18.53,High,Debit Card
2022-08-25 10:50:34,08:34:05,24,9d4b8ade-9212-4228-9cf0-c86bcb2f4990,Female,Desktop,Social Media,Home Appliances,two,681.81,2,94.49,65.88,14.65,High,Credit Card
2023-11-20 23:58:41,20:05:45,5,07f49edb-7603-4584-8b54-598894fd8cc6,Male,Mobile,Social Media,Clothing,century,422.77,4,113.24,9.13,10.04,Medium,Debit Card
2023-06-25 21:06:07,13:56:07,8,e0ee56a1-c90f-4f96-a3fa-296e3098dc58,Female,Mobile,Social Media,Books,in,725.78,4,179.04,113.98,18.99,Low,Cash on Delivery
2022-03-17 02:54:15,10:26:38,25,c8613331-ee8d-4f42-8449-8b7b1f7ede11,Male,Desktop,Social Media,Books,teacher,88.22,2,0.33,1.51,13.13,Low,Debit Card
2022-08-12 02:23:44,11:37:23,7,51f74859-92e6-49bc-bf62-97b0e805b2be,Female,Desktop,Guest,Electronics,east,70.3,4,11.98,1.07,12.12,Medium,Credit Card
2023-06-13 21:33:38,21:49:42,17,20ae3f31-e194-437f-88ba-7da5dc5e2be7,Male,Desktop,Email,Books,nice,573.25,4,146.52,68.94,16.02,High,Debit Card
2023-09-10 19:51:38,01:24:26,29,86290b77-c878-4104-87dc-aa62d70e9901,Male,Desktop,Email,Electronics,behind,114.43,4,2.5,4.78,17.92,Medium,Cash on Delivery
2023-06-23 06:37:18,00:43:43,27,5547c27c-09d4-4190-94bb-cc46266e74a3,Female,Mobile,Guest,Electronics,race,411.81,1,115.92,15.25,5.23,Low,Credit Card
2022-12-16 15:45:13,17:28:04,9,5c433307-607a-431c-b58d-ac7a2869e3b3,Female,Desktop,Social Media,Clothing,ever,623.84,3,18.09,3.82,6.12,High,Credit Card
2023-11-20 18:51:38,20:50:11,15,8f37e46c-1599-4515-96a0-18d8fefa34c0,Male,Tablet,Guest,Clothing,find,205.5,2,0.08,17.47,7.94,Low,Cash on Delivery
2022-07-18 00:45:37,00:58:44,8,19ff874f-6c51-41da-91cd-48c6bbbea563,Male,Desktop,Social Media,Home Appliances,necessary,493.22,2,86.56,94.42,3.32,Low,Credit Card
2022-08-17 09:23:08,12:37:02,14,7dc1549b-ec84-4979-9c6b-f39cb291ba55,Male,Mobile,Guest,Home Appliances,great,964.4,5,148.59,154.63,12.51,Medium,Credit Card
2023-01-28 22:41:28,09:04:52,18,30873f8b-fce0-4c06-aaa2-e9698ae1cb1a,Male,Tablet,Guest,Clothing,source,108.42,4,26.35,17.18,7.45,Medium,Credit Card
2022-03-08 16:19:58,08:56:25,9,37217f16-95db-41cd-8352-25fefb9df391,Female,Tablet,Email,Clothing,rich,881.09,5,128.08,167.1,2.96,Medium,Cash on Delivery
2022-03-22 13:44:26,09:23:08,13,32981a3b-7796-42f6-b1ab-4e65e82fed3c,Female,Mobile,Email,Clothing,green,364.24,4,36.9,17.13,16.54,Low,Debit Card
2022-04-03 18:04:10,10:51:32,17,a79a1855-32f3-40fb-8c4d-74d534488df6,Female,Mobile,Social Media,Clothing,human,775.02,2,159.05,108.99,12.37,Low,Debit Card
2022-09-29 19:25:14,09:50:28,21,73d24d92-ebf6-470b-8f19-4aaf5be78acd,Female,Tablet,Social Media,Home Appliances,movie,16.94,1,0.71,1.5,18.9,High,PayPal
2023-05-04 21:50:27,02:24:45,29,8a514878-7e86-4c60-8e45-0b544c4c363e,Female,Tablet,Guest,Books,simply,112.21,4,19.86,7.29,2.57,Low,PayPal
2023-09-02 06:51:54,22:38:50,9,6475a51a-4571-4cd6-b5d0-7961c0e731d6,Female,Tablet,Social Media,Home Appliances,collection,650.29,5,98.58,27.65,11.95,Medium,Credit Card
2022-06-06 18:08:17,20:08:32,3,fdc61310-2bcf-4302-9216-a906a07c1356,Female,Mobile,Social Media,Clothing,difficult,48.27,5,12.85,8.4,8.19,Low,Debit Card
2022-02-10 08:17:58,11:21:49,25,9c2953e5-9680-46c5-814a-1bce7703ecf6,Female,Desktop,Social Media,Clothing,which,885.87,1,67.41,90.48,17.03,Low,Cash on Delivery
2023-05-23 02:48:21,10:06:10,1,bdbaaa05-6ced-4819-aee0-25cdf1d368fb,Male,Tablet,Guest,Clothing,could,193.33,2,27.57,9.68,8.05,High,PayPal
2022-05-28 21:14:22,22:36:59,18,c802e2dd-9b1e-46da-878c-323d07a211f3,Female,Mobile,Email,Books,skill,718.19,1,150.55,13.5,9.12,High,Credit Card
2023-04-12 20:17:17,05:39:41,2,42a9eea8-7b4f-4aae-a91a-b96de845c37a,Male,Tablet,Social Media,Books,member,577.61,2,172.5,114.32,8.99,Medium,Debit Card
2023-06-26 21:33:48,14:38:01,14,587801d8-ef16-4532-8d05-997ca056c6d3,Male,Desktop,Email,Books,serve,225.28,1,22.36,2.88,1.46,Medium,Cash on Delivery
2022-11-12 15:26:29,08:34:29,2,74c1cbca-526d-456f-8e14-8bd9ff2f3f6c,Female,Tablet,Email,Home Appliances,security,370.5,4,47.64,12.75,5.91,Medium,Credit Card
2023-11-03 15:33:49,02:18:30,9,d2493620-0c2b-48ec-a65c-da7783a9b9b6,Male,Tablet,Email,Clothing,meeting,850.81,3,88.72,30.21,14.83,Medium,Credit Card
2022-01-09 23:19:33,06:59:20,4,7aed45c0-86d2-40ca-89c5-96b8f170c53f,Female,Desktop,Email,Books,beautiful,913.73,5,123.46,170.99,18.44,Low,Cash on Delivery
2023-04-15 05:06:14,04:46:22,8,d94be8bd-330b-4cba-88ca-09104cdc1d43,Female,Mobile,Guest,Clothing,develop,92.11,2,2.58,14.67,2.28,Low,Debit Card
2023-02-17 08:06:49,16:37:10,30,2f577694-dbb9-4ac7-b509-3b0cc7c7cf6c,Female,Tablet,Social Media,Electronics,may,733.43,3,105.17,119.42,4.35,Low,Cash on Delivery
2022-01-16 21:40:43,05:04:42,14,74c49b62-192d-427c-b8ca-ffdb66b43fef,Male,Tablet,Guest,Electronics,while,565.63,1,124.67,61.08,6.0,High,Cash on Delivery
2023-02-23 16:12:43,15:13:36,2,a3e6d96a-3ef0-405e-9229-b2dcd5246c73,Male,Mobile,Email,Books,control,586.11,3,44.37,116.91,8.93,Low,Cash on Delivery
2023-06-14 19:05:36,07:43:55,22,ee3ec4eb-f6bf-4ce1-8476-f80c6737e584,Male,Tablet,Email,Electronics,difference,353.8,1,26.02,59.93,5.42,Low,Credit Card
2022-04-26 18:35:44,19:19:33,9,170bf5d4-ec88-4637-b8ab-ad945c67037b,Male,Mobile,Email,Books,itself,62.13,3,3.18,8.6,17.66,Low,Cash on Delivery
2023-11-27 05:09:48,06:08:51,13,f1de1917-1d5b-4358-ac49-373a657c0cd6,Male,Desktop,Email,Books,likely,337.16,5,88.33,18.9,13.56,Medium,Cash on Delivery
2022-06-15 23:47:27,10:59:49,29,268cb1f7-028c-42fe-a4a6-ee5ea62610ff,Female,Tablet,Guest,Clothing,decade,536.61,1,29.61,35.89,8.81,Low,Debit Card
2022-11-13 20:01:59,17:06:29,6,c6da1220-1287-4f19-aa9d-1b9f936db7eb,Female,Mobile,Email,Clothing,your,191.8,3,2.06,12.06,18.7,Medium,Credit Card
2023-07-11 10:46:59,11:32:37,18,1a4369df-1302-4cf9-8e06-8ec8d38dd41d,Male,Tablet,Email,Electronics,customer,375.12,5,94.33,34.15,2.05,High,Cash on Delivery
2023-03-20 04:27:50,03:23:11,9,19b016bf-da30-4132-8ad6-183f75ad1d5a,Male,Mobile,Social Media,Home Appliances,several,442.2,5,81.97,55.63,9.4,Low,Debit Card
2023-01-31 14:27:21,03:07:03,2,0e3afcea-3dec-4bc6-b762-e62b223d4ed6,Male,Mobile,Guest,Home Appliances,type,234.0,2,13.2,28.29,7.38,High,Cash on Delivery
2023-04-14 20:01:43,11:45:50,3,8954676c-2ee8-4f10-bb6f-727b2d8a060e,Male,Mobile,Email,Home Appliances,shake,997.84,5,151.77,118.05,3.35,High,Cash on Delivery
2023-07-20 14:24:44,18:49:55,10,68f05bb2-48ee-4984-8812-190b4dd4f70f,Male,Desktop,Social Media,Books,then,837.49,5,119.61,115.36,2.17,High,Credit Card
2022-01-09 19:04:26,11:42:09,20,2e1c9109-3463-4311-802d-595be64cf700,Male,Desktop,Guest,Clothing,short,217.83,4,8.49,23.54,5.98,High,PayPal
2022-03-05 13:31:26,07:50:32,14,b6723df1-c335-48b0-8cb1-2cc71408fc92,Female,Mobile,Guest,Home Appliances,them,694.19,1,58.38,82.8,4.19,High,PayPal
2022-05-30 10:51:52,18:16:03,14,d6ee67ad-67c9-48b1-bb3c-c01cf1870670,Female,Mobile,Guest,Clothing,big,871.26,3,73.95,134.2,3.66,Low,PayPal
2022-10-15 02:21:38,15:34:57,11,a8051389-2be1-40f9-bc92-94bcfd4ba413,Male,Desktop,Email,Home Appliances,author,543.43,1,133.36,89.2,8.18,Low,Cash on Delivery
2023-03-20 06:57:54,03:38:52,17,42de3649-8c6e-483a-a0d7-bc3ac4137bc1,Male,Tablet,Social Media,Electronics,five,44.32,2,12.95,3.52,19.67,High,Debit Card
2023-01-30 11:15:45,20:06:42,5,5292f9c4-7de8-4a2e-90b5-3afeb4dd1e62,Male,Tablet,Email,Home Appliances,among,132.23,5,13.47,10.88,8.64,High,Credit Card
2023-02-24 11:27:47,15:22:38,18,ad53a9ed-b9dd-43d5-b877-12bb58ede6c8,Female,Desktop,Email,Home Appliances,government,261.47,3,32.38,23.03,10.02,Low,PayPal
2023-03-11 19:00:25,12:39:40,6,5df9218d-3fa3-4372-b4d2-8eb9d92f94fb,Female,Desktop,Email,Clothing,style,303.88,1,70.98,14.78,2.66,Low,Debit Card
2023-12-07 00:00:01,00:46:25,20,a0eedb07-f698-4a3e-8565-f2f460a8941c,Female,Mobile,Guest,Clothing,together,270.08,2,23.07,33.26,2.64,Medium,PayPal
2023-03-29 15:15:37,21:48:05,7,287814fd-f5fb-41b0-be44-8872c69703d9,Female,Mobile,Guest,Home Appliances,article,614.84,3,3.55,89.66,18.44,Medium,Credit Card
2023-04-22 23:55:44,23:13:25,13,265ec6ca-52ac-4df3-b19d-6e2c1805d9ff,Male,Desktop,Guest,Clothing,everyone,939.23,3,254.81,120.76,18.72,Medium,Debit Card
2022-12-12 03:03:17,12:45:00,16,2d0331ce-89b6-4e87-a5f0-c1c0ef85166f,Male,Tablet,Guest,Books,minute,752.16,3,187.98,28.06,18.39,High,Debit Card
2022-10-25 15:32:56,11:16:24,12,29bc751c-2097-41ea-a2bb-6ad22036c271,Female,Mobile,Social Media,Home Appliances,seat,242.12,5,50.72,18.7,17.33,High,Cash on Delivery
2023-08-08 06:01:56,05:18:07,16,f5bda654-e29d-473e-b683-5085b4dd6e07,Male,Tablet,Social Media,Home Appliances,half,29.16,4,7.16,3.36,10.74,Low,Debit Card
2022-12-06 23:49:13,16:52:42,23,ba929051-b7b3-4bdb-91fd-5b11e9e00d03,Male,Desktop,Guest,Electronics,health,30.91,4,3.5,5.39,7.65,Medium,Credit Card
2023-01-21 00:14:09,01:39:40,16,f2b3c7e4-24d7-4866-a90d-fa07ca75864e,Male,Tablet,Email,Clothing,morning,781.97,1,172.62,13.13,18.24,Low,Cash on Delivery
2022-01-25 14:26:53,19:33:47,17,418c7e78-a289-468b-8cf9-7f65ff21140b,Male,Mobile,Email,Clothing,anyone,823.25,5,118.86,52.83,3.83,Medium,PayPal
2023-01-07 10:05:04,15:48:45,27,3a571c9a-ab44-4e60-a3d3-59dc8dabc1cf,Male,Mobile,Guest,Books,job,649.23,5,31.62,59.51,18.97,Medium,Debit Card
2022-02-26 14:25:47,21:36:15,17,5870e9b3-f7fb-4fbb-93bd-8d9552822446,Male,Desktop,Social Media,Electronics,despite,16.13,5,2.01,1.95,9.35,High,Credit Card
2023-10-31 19:03:07,15:49:24,26,d882743d-1faa-4146-8147-d126a5dcad3a,Female,Tablet,Guest,Home Appliances,black,654.62,2,148.07,19.36,19.74,Low,PayPal
2023-01-03 07:24:10,16:28:39,10,e96e673e-ea8a-4b27-b127-ff332115746d,Female,Desktop,Guest,Electronics,two,688.11,4,201.23,131.45,11.91,High,Cash on Delivery
2022-12-09 20:51:48,15:28:11,27,949b4416-c552-46a6-9fe7-76f1a6cabef1,Female,Mobile,Guest,Electronics,federal,693.54,5,126.07,9.38,4.02,High,Credit Card
2022-12-19 09:45:57,22:01:12,1,76fa93ad-728f-41ef-a5b2-cd085e54907d,Female,Desktop,Email,Electronics,within,112.93,4,13.48,13.93,18.23,High,Debit Card
2022-08-29 17:45:02,10:42:50,24,b0405c53-6253-4792-b2f4-fba84ed407db,Female,Mobile,Email,Clothing,office,375.25,1,77.56,58.39,6.3,Low,Cash on Delivery
2022-07-30 00:47:13,13:00:20,11,1ab42545-a12b-4e00-931a-d3edcfb9c4c1,Female,Tablet,Email,Home Appliances,especially,606.37,3,13.31,47.97,14.87,Medium,Debit Card
2023-10-04 02:46:32,14:26:35,12,95089803-5548-4576-b76a-283ee24995c5,Male,Desktop,Social Media,Electronics,reflect,247.47,2,4.7,24.56,1.36,High,Cash on Delivery
2023-03-31 07:24:03,00:23:51,6,b9bf05bf-4e99-43c5-929a-bf2fef665443,Female,Desktop,Email,Home Appliances,away,898.5,3,144.2,28.13,15.58,High,Cash on Delivery
2023-12-06 12:00:34,14:20:32,11,e0488114-4207-4e0e-97ae-e36d46d2035f,Female,Tablet,Email,Clothing,once,561.17,5,140.81,26.17,8.69,High,PayPal
2023-01-08 19:17:31,19:21:03,20,3fb03509-3f0c-42fc-9b66-74fcb11f1c11,Female,Tablet,Social Media,Electronics,plant,394.01,5,25.64,41.45,12.0,Medium,Cash on Delivery
2022-11-09 05:59:55,19:50:12,5,0c670e93-699d-427f-b07b-b434313f867d,Male,Desktop,Guest,Books,large,984.44,1,206.15,51.26,11.01,High,PayPal
2023-02-27 03:56:51,19:33:44,11,4e4403bd-8fa1-4726-8b66-230b47fd6737,Female,Mobile,Social Media,Books,score,285.14,5,13.78,35.6,12.8,Medium,PayPal
2022-11-30 15:02:57,14:46:27,29,83b97665-1e15-4e3c-b659-501714ed6cb8,Female,Desktop,Email,Clothing,draw,431.54,3,117.93,81.38,13.78,High,PayPal
2023-12-04 08:07:44,20:31:13,19,d223000a-0891-45d2-9b90-c104c6b3aaa3,Male,Mobile,Social Media,Books,simply,726.18,1,170.55,92.92,17.2,Medium,Cash on Delivery
2022-08-29 08:40:18,07:13:43,27,f33f8f9b-cdf4-46fe-ba8e-ee8e74d0ba0b,Female,Tablet,Guest,Clothing,any,630.81,5,155.69,64.21,1.09,High,Debit Card
2023-09-15 13:06:12,02:13:13,30,d6fd412d-46af-4439-8973-c5e32577c995,Male,Desktop,Email,Clothing,despite,114.42,2,18.07,17.14,19.85,Medium,PayPal
2022-01-11 11:06:21,10:10:47,5,3d57595f-49d0-46fe-9551-f33afc19746c,Male,Mobile,Guest,Books,four,170.87,1,24.85,19.61,18.45,Medium,Credit Card
2022-04-08 13:30:47,01:15:05,4,db6c2cf6-430d-43e8-87a6-562a392fbb46,Male,Tablet,Email,Home Appliances,glass,49.43,2,11.81,7.16,16.39,High,Cash on Delivery
2023-01-22 05:36:05,20:57:19,18,49d1b909-9f1e-4734-9833-47e6757e3ad6,Female,Desktop,Email,Home Appliances,thank,982.49,3,246.45,156.29,15.23,Medium,Cash on Delivery
2023-04-19 22:17:50,20:29:18,1,5b6fb17f-e910-4c6a-9626-2163895252d6,Male,Tablet,Email,Home Appliances,throw,67.57,2,5.26,3.77,4.06,High,Credit Card
2023-07-26 04:02:58,14:24:28,12,5fc80e8a-e902-451a-80e9-b6e074f9de9a,Female,Desktop,Email,Home Appliances,food,355.21,1,52.9,59.31,2.55,High,PayPal
2023-11-12 16:48:15,18:16:43,14,8aecebd0-00d5-4135-ad53-d41a81f503e0,Female,Mobile,Email,Books,say,491.57,2,54.13,72.8,8.36,Medium,PayPal
2022-11-07 17:31:21,02:12:25,25,645e86e6-1096-4b0a-bb01-70dc09fad0ea,Female,Mobile,Guest,Clothing,drop,88.81,4,0.16,14.07,16.03,Low,Cash on Delivery
2022-06-26 09:32:17,03:39:49,9,d5bdc872-d71a-4c04-b3bc-998526cb64cc,Female,Tablet,Social Media,Home Appliances,great,503.51,2,30.52,88.66,3.78,Low,Debit Card
2023-09-13 11:23:06,18:52:14,7,ece95a47-6d3b-458d-a920-d915a58fece8,Female,Mobile,Guest,Clothing,store,864.37,5,128.49,142.56,14.41,Low,Credit Card
2023-02-09 04:03:17,03:48:55,11,dabbca18-083f-4b77-82ac-fb6172b33f0d,Female,Tablet,Email,Electronics,recently,498.79,4,75.94,91.01,13.87,High,Debit Card
2023-10-02 04:42:38,00:25:27,4,615b83d1-ec8c-474f-b4bf-e85234fe2af3,Female,Mobile,Guest,Home Appliances,Mrs,280.06,2,60.09,40.18,12.17,Low,PayPal
2022-12-31 01:47:56,09:00:23,1,8db6f69e-c34b-4b6f-9f0f-8877741b6945,Female,Mobile,Guest,Home Appliances,minute,721.07,2,153.75,65.82,11.11,Medium,Cash on Delivery
2022-11-04 22:49:35,11:43:44,17,4d041782-0724-4398-9fd1-73d21c3b1554,Male,Mobile,Guest,Electronics,meet,896.22,2,190.68,42.41,6.48,Medium,Credit Card
2022-01-19 01:40:04,03:59:54,24,13670e12-0876-4167-a9b5-a9eca1d503cc,Female,Tablet,Email,Home Appliances,new,983.14,5,73.01,167.4,14.56,Medium,PayPal
2022-04-24 21:30:24,21:04:31,21,0fd40710-bf6b-405f-bf42-8ec912e20321,Female,Tablet,Guest,Electronics,television,391.08,1,72.06,62.66,4.66,Low,Debit Card
2023-09-27 13:36:19,20:12:06,7,554f2c74-b55a-45cc-9fc7-449973a21a96,Male,Mobile,Social Media,Electronics,stage,649.02,4,90.66,29.64,6.12,High,Cash on Delivery
2022-02-19 18:29:01,22:44:13,25,7a13448d-9586-4998-aae4-c40b1a54daf9,Female,Desktop,Social Media,Books,training,669.76,4,125.92,110.91,6.54,High,Debit Card
2022-05-20 21:55:41,07:37:01,1,b6aa4f98-87ed-43f0-a54d-95091f636868,Male,Desktop,Social Media,Home Appliances,senior,694.4,1,101.79,84.41,11.7,Medium,Credit Card
2023-06-25 11:58:02,15:52:26,16,a83896dc-8958-476c-82f9-3b5cac4eeec6,Male,Mobile,Social Media,Books,degree,671.88,1,12.88,113.22,15.09,Low,Credit Card
2022-03-09 02:31:59,12:58:22,5,527847a3-b857-4979-a8cd-f8277a9d0f9d,Male,Tablet,Social Media,Books,table,731.86,2,151.48,88.95,1.82,High,Debit Card
2023-01-09 10:34:17,00:24:57,10,85effe1e-3efe-4693-a78f-617580c53771,Female,Mobile,Email,Home Appliances,necessary,27.57,3,4.49,5.03,10.52,Low,Credit Card
2022-09-27 20:21:32,23:30:24,14,b6127937-ce4e-4435-94fc-9d49c7725e19,Female,Mobile,Email,Electronics,choose,587.79,1,164.45,48.57,10.02,Medium,Cash on Delivery
2023-08-28 17:40:26,18:32:09,29,be1c6602-d6b1-4c02-bc3e-703414c304dd,Female,Desktop,Social Media,Clothing,drug,629.26,1,106.59,17.59,3.06,Low,Debit Card
2022-09-02 23:48:22,17:16:11,7,e61a31b4-8e78-4bca-ae48-f7b565dc9c21,Male,Tablet,Email,Home Appliances,carry,603.95,1,24.26,51.53,12.91,Medium,Credit Card
2023-04-12 12:43:14,18:38:51,14,00b2587d-e180-452e-ad1a-dbe0dce164e3,Male,Desktop,Email,Books,church,113.6,1,33.17,2.63,4.49,Low,Credit Card
2022-04-10 12:24:00,23:52:05,6,8aea6e12-aa6a-4459-8650-e39f5da2af4f,Male,Mobile,Email,Home Appliances,within,200.94,3,51.8,39.48,7.54,Low,Cash on Delivery
2022-10-18 16:05:13,19:01:57,6,c54c4d4f-a1d0-4d07-9f9c-abe3498eac48,Male,Mobile,Email,Electronics,mission,757.67,1,203.22,32.66,18.86,Low,Cash on Delivery
